Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	-1552.511	-1811.632	259.1215	2.43747	1.897951	0.5648434
6	-1550.134	-1809.208	259.0735	2.432216	1.97564	0.5894343
12	-1547.402	-1806.493	259.091	2.26104	2.220819	0.6311681
18	-1559.088	-1818.274	259.1853	2.035681	2.022228	0.9641563
24	-1555.441	-1814.721	259.2802	1.927457	1.949425	1.020864
30	-1556.666	-1815.98	259.3145	1.927457	1.710372	1.129617
36	-1562.035	-1821.223	259.1881	1.996094	1.920098	1.060452
42	-1572.42	-1831.575	259.1545	1.88111	1.559758	1.387271
48	-1577.634	-1837.055	259.4214	1.914309	1.589292	1.119534
54	-1570.655	-1829.926	259.2714	1.831155	1.812225	1.194048
60	-1574.164	-1833.466	259.3019	1.916992	1.635669	1.194048
66	-1580.41	-1839.8	259.3906	1.916992	1.534289	1.17912
72	-1575.87	-1834.613	258.7426	1.726957	1.954606	1.618956
78	-1568.353	-1827.487	259.1338	1.649584	1.71652	1.497936
84	-1565.105	-1824.179	259.074	1.719564	1.606502	1.545996
90	-1563.901	-1823.06	259.159	1.692508	1.759995	1.424567
96	-1563.487	-1822.477	258.9904	1.658122	1.905896	1.509009
102	-1559.273	-1818.485	259.2115	1.876692	1.64308	1.29897
108	-1558.195	-1817.526	259.3313	1.938745	1.476522	1.24706
114	-1565.451	-1824.949	259.4981	1.945549	1.5298	1.058931
120	-1568.085	-1827.401	259.3161	1.95341	1.566823	1.191867
126	-1571.218	-1830.476	259.2578	2.051597	2.049975	0.847394
132	-1576.866	-1836.01	259.144	1.992751	2.33273	0.8690818
138	-1567.958	-1827.071	259.1133	1.915458	1.870088	1.225996
144	-1596.287	-1853.592	257.3052	1.517412	1.412786	2.920299
150	-1576.377	-1835.66	259.2822	1.896961	1.453972	1.334967
156	-1569.682	-1828.687	259.0048	1.722286	1.95519	1.426857
162	-1572.683	-1831.6	258.9171	1.702138	2.142511	1.426857
168	-1575.448	-1834.327	258.8786	1.601507	2.321744	1.45949
174	-1577.136	-1835.308	258.1718	1.395598	1.99393	2.215138
180	-1579.648	-1837.155	257.5076	1.411034	1.956699	2.637868
186	-1572.92	-1831.105	258.1845	1.4086	1.96257	2.210501
192	-1571.145	-1829.119	257.9741	1.454745	1.70815	2.417258
198	-1572.294	-1830.613	258.3192	1.557194	1.661423	2.150763
204	-1565.669	-1824.164	258.4954	1.561754	1.971056	1.900404
210	-1584.49	-1843.124	258.6338	1.533926	1.669245	1.954678
216	-1575.551	-1834.121	258.5703	1.451859	1.720609	2.028902
222	-1569.724	-1827.73	258.0053	1.412929	1.888018	2.351377
228	-1568.777	-1827.049	258.272	1.49625	1.818944	2.154073
234	-1580.639	-1839.467	258.8273	1.435796	1.99211	1.749968
240	-1572.414	-1830.916	258.5022	1.44538	1.76767	2.057957
246	-1577.002	-1835.044	258.0427	1.432734	1.979261	2.279866
252	-1576.019	-1834.556	258.537	1.563797	1.957524	1.876191
258	-1584.167	-1842.724	258.5568	1.618177	2.162475	1.743731
264	-1585.338	-1843.757	258.4197	1.593249	1.879855	1.967368
270	-1590.674	-1849.644	258.9696	1.581229	1.890658	1.587997
276	-1594.761	-1852.82	258.0591	1.420677	1.918606	2.300292
282	-1603.426	-1861.347	257.9217	1.546135	1.863821	2.329324
288	-1595.524	-1853.186	257.6617	1.523189	1.863821	2.507697
294	-1596.488	-1853.881	257.3935	1.526016	1.55041	2.7997
300	-1570.34	-1829.596	259.2553	2.224883	1.862732	0.7699953
306	-1578.47	-1837.862	259.3924	2.121154	1.809643	0.7699953
312	-1563.585	-1822.977	259.3924	2.121154	1.809643	0.7699953
318	-1569.85	-1829.314	259.4635	2.252074	1.608469	0.6545081
324	-1571.434	-1830.717	259.283	2.404286	1.677015	0.6099146
330	-1590.632	-1849.11	258.4788	1.543718	1.877286	1.962025
336	-1586.519	-1844.907	258.388	1.458333	1.68705	2.159081
342	-1570.89	-1830.042	259.1524	2.295431	2.094404	0.5427415
348	-1589.785	-1849.035	259.25	2.306097	1.909735	0.5427415
354	-1594.161	-1851.622	257.4614	1.266132	1.535222	2.922666
360	-1593.165	-1851.143	257.9774	1.451711	1.628136	2.451143
366	-1583.958	-1841.364	257.4062	1.321603	1.884147	2.781868
372	-1589.888	-1848.937	259.0494	2.275387	2.307263	0.5766617
378	-1597.641	-1856.882	259.2408	2.262286	1.943275	0.6468218
384	-1594.578	-1853.697	259.1186	2.376775	2.003562	0.5665883
390	-1590.943	-1850.361	259.4184	2.278165	1.658249	0.6191332
396	-1587.538	-1846.924	259.386	2.338619	1.562512	0.699238
402	-1594.203	-1852.311	258.1082	1.575294	1.528619	2.334771
408	-1584.75	-1842.899	258.1484	1.67381	1.676093	2.179578
414	-1589.844	-1848.192	258.3475	1.571499	1.670048	2.11916
420	-1583.698	-1843.155	259.4575	1.975544	1.581749	1.033596
426	-1577.247	-1836.529	259.2823	1.98729	1.803211	1.048257
432	-1569.646	-1828.765	259.1196	1.885469	1.99129	1.183805
438	-1578.341	-1837.73	259.3897	2.155235	1.651373	0.8637825
444	-1570.119	-1829.441	259.3227	2.196464	1.869011	0.7032181
450	-1574.15	-1833.407	259.2569	2.11761	1.965146	0.8281659
456	-1595.755	-1855.028	259.2728	2.179626	2.008052	0.6722823
462	-1589.836	-1849.118	259.2816	2.261245	1.839669	0.6937188
468	-1582.456	-1841.713	259.2568	2.27058	1.958959	0.5363695
474	-1586.85	-1845.476	258.6261	1.632858	1.632149	1.91015
480	-1575.442	-1834.723	259.2813	2.390665	1.70516	0.599885
486	-1572.902	-1832.241	259.3396	2.297278	1.764278	0.5882809
492	-1581.036	-1840.491	259.4546	2.297278	1.571611	0.6309871
498	-1580.213	-1839.594	259.381	2.204267	1.800625	0.6596751
504	-1577.754	-1837.075	259.321	2.114392	2.066359	0.6368972
510	-1569.906	-1829.132	259.2254	2.114392	2.172216	0.7078569
516	-1579.777	-1838.95	259.1737	2.123834	2.247436	0.7103242
522	-1565.664	-1825.072	259.4081	2.165381	1.812434	0.6683426
528	-1578.61	-1838.058	259.4482	2.28771	1.534704	0.713959
534	-1576.088	-1835.499	259.4111	2.28771	1.600003	0.6981401
540	-1580.936	-1840.278	259.3422	2.423572	1.560736	0.6154516
