Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	-1572.884	-1832.25	259.3662	2.379332	1.618864	0.5366238
6	-1576.95	-1836.362	259.412	2.384754	1.546167	0.5366238
12	-1573.944	-1833.13	259.1855	2.466036	1.752175	0.442498
18	-1585.886	-1845.069	259.1837	2.469903	1.752175	0.4512989
24	-1591.418	-1850.39	258.9716	2.46868	2.104837	0.4512989
30	-1578.233	-1837.49	259.2572	2.451503	1.669128	0.4512989
36	-1588.676	-1847.931	259.2548	2.385551	1.759102	0.5877634
42	-1574.447	-1834	259.5531	2.198059	1.480805	0.7520295
48	-1583.193	-1842.613	259.42	2.105918	1.809532	0.7520295
54	-1586.01	-1845.271	259.2619	2.143605	2.030085	0.731684
60	-1581.879	-1841.267	259.3884	2.212488	1.708768	0.7374185
66	-1582.918	-1842.24	259.3216	2.126462	1.831394	0.8384509
72	-1593.071	-1852.418	259.3465	1.684057	1.595359	1.371473
78	-1583.572	-1842.736	259.1639	1.684057	1.873397	1.371473
84	-1584.901	-1844.08	259.179	1.666648	1.802936	1.407734
90	-1581.647	-1840.717	259.0703	1.672681	1.862392	1.457907
96	-1573.489	-1832.223	258.7343	1.672681	1.72898	1.763714
102	-1576.522	-1835.87	259.3487	1.749199	1.400099	1.430805
108	-1579.713	-1838.927	259.2144	1.75466	1.758475	1.333066
114	-1581.071	-1840.139	259.0673	1.623055	1.607068	1.621082
120	-1586.635	-1845.582	258.9469	1.623055	1.681064	1.6712
126	-1586.332	-1845.518	259.1857	1.808714	1.666954	1.361155
132	-1589.304	-1848.594	259.2903	1.849224	1.462887	1.361155
138	-1581.186	-1840.73	259.5446	1.782123	1.438043	1.223688
144	-1583.802	-1842.803	259.0002	1.715497	1.487614	1.664479
150	-1589.387	-1848.262	258.8754	1.611737	1.83116	1.660733
156	-1594.208	-1853.046	258.8374	1.614762	1.41329	1.886973
162	-1586.338	-1845.343	259.0049	1.523647	1.316581	1.886973
168	-1585.351	-1844.507	259.1558	1.558747	1.408562	1.707681
174	-1583.457	-1842.824	259.3669	2.255499	1.79313	0.5736447
180	-1588.069	-1847.228	259.1584	2.264621	2.094196	0.6287391
186	-1592.692	-1851.88	259.1879	2.189406	2.176195	0.6287391
192	-1601.174	-1860.266	259.0918	1.925324	1.664717	1.344311
198	-1586.926	-1846.361	259.4348	2.039086	1.753213	0.867685
204	-1590.578	-1849.985	259.4064	2.065296	1.645932	0.9496506
210	-1580.551	-1839.713	259.1617	1.997546	1.904003	1.092889
216	-1569.625	-1829.14	259.5141	2.026219	1.619179	0.8947367
222	-1587.748	-1847.16	259.4112	1.972048	1.619179	1.056249
228	-1588.861	-1848.297	259.4361	2.009092	1.619179	0.995851
234	-1585.105	-1844.424	259.3187	1.917195	1.944427	0.995851
240	-1569.548	-1828.738	259.1899	1.917195	2.083083	1.042893
246	-1569.186	-1828.609	259.4224	1.869451	1.850626	0.9972904
252	-1568.389	-1827.828	259.4389	1.952939	1.6821	1.006333
258	-1569.711	-1829.084	259.3735	1.894946	1.6821	1.122698
264	-1574.036	-1833.336	259.2996	1.894946	1.711329	1.170953
270	-1575.592	-1835.031	259.4386	1.817248	1.508979	1.238929
276	-1581.135	-1840.56	259.4257	1.728211	1.65347	1.238929
282	-1580.351	-1839.567	259.2152	1.823317	1.685987	1.315706
288	-1576.193	-1835.282	259.0888	1.768266	1.685987	1.45763
294	-1579.307	-1838.604	259.2969	1.842718	1.363928	1.420487
300	-1583.603	-1842.98	259.3769	1.802326	1.46545	1.328016
306	-1582.585	-1841.112	258.5274	1.584093	1.661081	1.99602
312	-1584.517	-1843.401	258.8841	1.563154	1.696951	1.750389
318	-1578.747	-1837.972	259.2244	1.693985	1.696951	1.404877
324	-1579.272	-1838.706	259.4342	2.505281	1.359873	0.5104423
330	-1585.597	-1844.779	259.1819	2.394999	1.879573	0.5242394
336	-1579.496	-1838.671	259.1748	2.501757	1.721704	0.468073
